,submission_date,state,tot_cases,new_case,tot_death,new_death,date
14186,06/20/2020,SD,6225,67.0,81,1.0,2020-06-20
14187,06/21/2020,SD,6297,72.0,81,0.0,2020-06-21
14188,06/22/2020,SD,6326,29.0,81,0.0,2020-06-22
14189,06/23/2020,SD,6353,27.0,83,1.0,2020-06-23
14190,06/24/2020,SD,6419,66.0,84,1.0,2020-06-24
14191,06/25/2020,SD,6479,60.0,87,4.0,2020-06-25
14192,06/26/2020,SD,6535,56.0,88,1.0,2020-06-26
14193,06/27/2020,SD,6626,91.0,91,3.0,2020-06-27
14194,06/28/2020,SD,6681,55.0,91,0.0,2020-06-28
14195,06/29/2020,SD,6716,35.0,91,0.0,2020-06-29
14196,06/30/2020,SD,6764,48.0,91,0.0,2020-06-30
14197,07/01/2020,SD,6826,62.0,93,2.0,2020-07-01
14198,07/02/2020,SD,6893,67.0,97,4.0,2020-07-02
14199,07/03/2020,SD,6978,85.0,97,-1.0,2020-07-03
14200,07/04/2020,SD,7028,50.0,97,1.0,2020-07-04
14201,07/05/2020,SD,7063,35.0,97,-1.0,2020-07-05
14202,07/06/2020,SD,7105,42.0,97,0.0,2020-07-06
14203,07/07/2020,SD,7163,58.0,98,2.0,2020-07-07
14204,07/08/2020,SD,7242,79.0,98,0.0,2020-07-08
14205,07/09/2020,SD,7336,94.0,101,2.0,2020-07-09
14206,07/10/2020,SD,7401,65.0,107,7.0,2020-07-10
14207,07/11/2020,SD,7454,53.0,109,1.0,2020-07-11
14208,07/12/2020,SD,7499,45.0,109,1.0,2020-07-12
14209,07/13/2020,SD,7524,25.0,109,0.0,2020-07-13
14210,07/14/2020,SD,7572,48.0,109,0.0,2020-07-14
14211,07/15/2020,SD,7652,80.0,111,2.0,2020-07-15
14212,07/16/2020,SD,7694,42.0,115,4.0,2020-07-16
14213,07/17/2020,SD,7789,95.0,116,1.0,2020-07-17
14214,07/18/2020,SD,7862,73.0,116,0.0,2020-07-18
14215,07/19/2020,SD,7906,44.0,118,2.0,2020-07-19
14216,07/20/2020,SD,7943,37.0,118,0.0,2020-07-20
14217,07/21/2020,SD,8019,76.0,118,0.0,2020-07-21
14218,07/22/2020,SD,8077,58.0,119,0.0,2020-07-22
14219,07/23/2020,SD,8143,66.0,121,4.0,2020-07-23
14220,07/24/2020,SD,8200,57.0,122,-1.0,2020-07-24
14221,07/25/2020,SD,8305,105.0,122,2.0,2020-07-25
14222,07/26/2020,SD,8395,90.0,123,1.0,2020-07-26
14223,07/27/2020,SD,8444,49.0,123,0.0,2020-07-27
14224,07/28/2020,SD,8492,48.0,123,-2.0,2020-07-28
14225,07/29/2020,SD,8641,149.0,129,6.0,2020-07-29
14226,07/30/2020,SD,8685,44.0,129,2.0,2020-07-30
14227,07/31/2020,SD,8764,79.0,130,-1.0,2020-07-31
14228,08/01/2020,SD,8867,103.0,134,6.0,2020-08-01
14229,08/02/2020,SD,8955,88.0,135,1.0,2020-08-02
14230,08/03/2020,SD,9020,65.0,135,0.0,2020-08-03
14231,08/04/2020,SD,9079,59.0,136,-1.0,2020-08-04
14232,08/05/2020,SD,9168,89.0,137,3.0,2020-08-05
14233,08/06/2020,SD,9273,105.0,141,4.0,2020-08-06
14234,08/07/2020,SD,9371,98.0,144,1.0,2020-08-07
14235,08/08/2020,SD,9477,106.0,146,4.0,2020-08-08
14236,08/09/2020,SD,9605,128.0,146,0.0,2020-08-09
14237,08/10/2020,SD,9663,58.0,146,0.0,2020-08-10
14238,08/11/2020,SD,9713,50.0,146,0.0,2020-08-11
14239,08/12/2020,SD,9815,102.0,147,1.0,2020-08-12
14240,08/13/2020,SD,9897,82.0,148,1.0,2020-08-13
14241,08/14/2020,SD,10024,127.0,150,0.0,2020-08-14
14242,08/15/2020,SD,10118,94.0,152,4.0,2020-08-15
14243,08/16/2020,SD,10274,156.0,153,1.0,2020-08-16
14244,08/17/2020,SD,10360,86.0,153,0.0,2020-08-17
14245,08/18/2020,SD,10443,83.0,154,1.0,2020-08-18
14246,08/19/2020,SD,10566,123.0,155,1.0,2020-08-19
14247,08/20/2020,SD,10691,125.0,157,2.0,2020-08-20
14248,08/21/2020,SD,10884,193.0,159,0.0,2020-08-21
14249,08/22/2020,SD,11135,251.0,160,1.0,2020-08-22
14250,08/23/2020,SD,11276,141.0,161,3.0,2020-08-23
14251,08/24/2020,SD,11425,149.0,161,0.0,2020-08-24
14252,08/25/2020,SD,11505,80.0,161,0.0,2020-08-25
14253,08/26/2020,SD,11571,66.0,162,1.0,2020-08-26
14254,08/27/2020,SD,12194,623.0,162,0.0,2020-08-27
14255,08/28/2020,SD,12517,323.0,165,3.0,2020-08-28
14256,08/29/2020,SD,12942,425.0,167,2.0,2020-08-29
14257,08/30/2020,SD,13322,380.0,167,0.0,2020-08-30
14258,08/31/2020,SD,13509,187.0,167,0.0,2020-08-31
14259,09/01/2020,SD,13749,240.0,167,0.0,2020-09-01
14260,09/02/2020,SD,14003,254.0,169,2.0,2020-09-02
14261,09/03/2020,SD,14337,334.0,169,0.0,2020-09-03
14262,09/04/2020,SD,14596,259.0,170,1.0,2020-09-04
14263,09/05/2020,SD,14889,293.0,173,3.0,2020-09-05
14264,09/06/2020,SD,15109,220.0,173,0.0,2020-09-06
14265,09/07/2020,SD,15300,191.0,173,0.0,2020-09-07
14266,09/08/2020,SD,15403,103.0,173,0.0,2020-09-08
14267,09/09/2020,SD,15571,168.0,173,0.0,2020-09-09
14268,09/10/2020,SD,15834,263.0,177,4.0,2020-09-10
14269,09/11/2020,SD,16117,283.0,177,0.0,2020-09-11
14270,09/12/2020,SD,16437,320.0,183,6.0,2020-09-12
14271,09/13/2020,SD,16638,201.0,184,1.0,2020-09-13
14272,09/14/2020,SD,16801,163.0,184,0.0,2020-09-14
14273,09/15/2020,SD,16994,193.0,184,0.0,2020-09-15
14274,09/16/2020,SD,17291,297.0,192,8.0,2020-09-16
14275,09/17/2020,SD,17686,395.0,193,1.0,2020-09-17
14276,09/18/2020,SD,18075,389.0,198,5.0,2020-09-18
14277,09/19/2020,SD,18444,369.0,200,2.0,2020-09-19
14278,09/20/2020,SD,18696,252.0,202,2.0,2020-09-20
14279,09/21/2020,SD,18869,173.0,202,0.0,2020-09-21
14280,09/22/2020,SD,19189,320.0,202,0.0,2020-09-22
14281,09/23/2020,SD,19634,445.0,202,0.0,2020-09-23
14282,09/24/2020,SD,20097,463.0,210,8.0,2020-09-24
14283,09/25/2020,SD,20554,457.0,216,6.0,2020-09-25
14284,09/26/2020,SD,21133,579.0,218,2.0,2020-09-26
14285,09/27/2020,SD,21541,408.0,218,0.0,2020-09-27
14286,09/28/2020,SD,21738,197.0,218,0.0,2020-09-28
14287,09/29/2020,SD,21997,259.0,223,5.0,2020-09-29
14288,09/30/2020,SD,22389,392.0,223,0.0,2020-09-30
14289,10/01/2020,SD,23136,747.0,236,13.0,2020-10-01
14290,10/02/2020,SD,23522,386.0,237,1.0,2020-10-02
14291,10/03/2020,SD,23986,464.0,248,11.0,2020-10-03
14292,10/04/2020,SD,24418,432.0,248,0.0,2020-10-04
14293,10/05/2020,SD,24598,180.0,248,0.0,2020-10-05
14294,10/06/2020,SD,24876,278.0,248,0.0,2020-10-06
14295,10/07/2020,SD,25906,1503.0,260,12.0,2020-10-07
14296,10/08/2020,SD,26441,542.0,274,14.0,2020-10-08
14297,10/09/2020,SD,27215,798.0,279,5.0,2020-10-09
14298,10/10/2020,SD,27947,774.0,286,7.0,2020-10-10
14299,10/11/2020,SD,28564,692.0,286,0.0,2020-10-11
14300,10/12/2020,SD,28925,376.0,288,5.0,2020-10-12
14301,10/13/2020,SD,29339,410.0,293,5.0,2020-10-13
14302,10/14/2020,SD,30215,939.0,296,3.0,2020-10-14
14303,10/15/2020,SD,31012,894.0,304,8.0,2020-10-15
14304,10/16/2020,SD,31805,866.0,307,3.0,2020-10-16
14305,10/17/2020,SD,32611,841.0,315,8.0,2020-10-17
14306,10/18/2020,SD,33269,688.0,323,8.0,2020-10-18
14307,10/19/2020,SD,33836,569.0,323,0.0,2020-10-19
14308,10/20/2020,SD,34457,680.0,330,7.0,2020-10-20
14309,10/21/2020,SD,35044,609.0,333,11.0,2020-10-21
14310,10/22/2020,SD,36017,1000.0,347,14.0,2020-10-22
14311,10/23/2020,SD,37202,1238.0,356,11.0,2020-10-23
14312,10/24/2020,SD,38141,1025.0,366,10.0,2020-10-24
14313,10/25/2020,SD,39203,1107.0,375,10.0,2020-10-25
14314,10/26/2020,SD,39741,551.0,375,0.0,2020-10-26
14315,10/27/2020,SD,40730,988.0,375,0.0,2020-10-27
14316,10/28/2020,SD,42000,1445.0,384,9.0,2020-10-28
14317,10/29/2020,SD,43000,1082.0,403,24.0,2020-10-29
14318,10/30/2020,SD,44559,1729.0,415,12.0,2020-10-30
14319,10/31/2020,SD,45992,1546.0,425,10.0,2020-10-31
14320,11/01/2020,SD,47324,1443.0,437,12.0,2020-11-01
14321,11/02/2020,SD,47850,557.0,438,1.0,2020-11-02
14322,11/03/2020,SD,48854,1082.0,446,8.0,2020-11-03
14323,11/04/2020,SD,49791,1079.0,460,14.0,2020-11-04
14324,11/05/2020,SD,51151,1540.0,482,32.0,2020-11-05
14325,11/06/2020,SD,52639,1561.0,510,31.0,2020-11-06
14326,11/07/2020,SD,53976,1579.0,523,16.0,2020-11-07
14327,11/08/2020,SD,55404,1596.0,536,16.0,2020-11-08
14328,11/09/2020,SD,56311,931.0,537,2.0,2020-11-09
14329,11/10/2020,SD,57334,1029.0,540,2.0,2020-11-10
14330,11/11/2020,SD,58696,1522.0,567,37.0,2020-11-11
14331,11/12/2020,SD,60716,2307.0,567,0.0,2020-11-12
14332,11/13/2020,SD,62327,1740.0,568,1.0,2020-11-13
14333,11/14/2020,SD,64182,2030.0,621,63.0,2020-11-14
14334,11/15/2020,SD,65381,1298.0,644,28.0,2020-11-15
14335,11/16/2020,SD,66278,973.0,644,-1.0,2020-11-16
14336,11/17/2020,SD,67284,1042.0,644,0.0,2020-11-17
14337,11/18/2020,SD,68671,1683.0,674,38.0,2020-11-18
14338,11/19/2020,SD,69742,1225.0,705,38.0,2020-11-19
14339,11/20/2020,SD,71070,1451.0,741,53.0,2020-11-20
14340,11/21/2020,SD,72214,1277.0,777,39.0,2020-11-21
14341,11/22/2020,SD,73065,969.0,819,48.0,2020-11-22
14342,11/23/2020,SD,73848,797.0,819,0.0,2020-11-23
14343,11/24/2020,SD,74858,1065.0,821,4.0,2020-11-24
14344,11/25/2020,SD,76142,1570.0,849,33.0,2020-11-25
14345,11/26/2020,SD,76142,0.0,849,0.0,2020-11-26
14346,11/27/2020,SD,78280,2350.0,888,45.0,2020-11-27
14347,11/28/2020,SD,79099,917.0,942,67.0,2020-11-28
14348,11/29/2020,SD,79900,901.0,943,1.0,2020-11-29
14349,11/30/2020,SD,80464,673.0,946,6.0,2020-11-30
14350,12/01/2020,SD,80912,478.0,948,3.0,2020-12-01
14351,12/02/2020,SD,82203,1535.0,995,60.0,2020-12-02
14352,12/03/2020,SD,83348,1467.0,1033,52.0,2020-12-03
14353,12/04/2020,SD,84398,1208.0,1064,40.0,2020-12-04
14354,12/05/2020,SD,85304,1053.0,1091,33.0,2020-12-05
14355,01/22/2020,RI,0,0.0,0,0.0,2020-01-22
14356,01/23/2020,RI,0,0.0,0,0.0,2020-01-23
14357,01/24/2020,RI,0,0.0,0,0.0,2020-01-24
14358,01/25/2020,RI,0,0.0,0,0.0,2020-01-25
14359,01/26/2020,RI,0,0.0,0,0.0,2020-01-26
14360,01/27/2020,RI,0,0.0,0,0.0,2020-01-27
14361,01/28/2020,RI,0,0.0,0,0.0,2020-01-28
14362,01/29/2020,RI,0,0.0,0,0.0,2020-01-29
14363,01/30/2020,RI,0,0.0,0,0.0,2020-01-30
14364,01/31/2020,RI,0,0.0,0,0.0,2020-01-31
14365,02/01/2020,RI,0,0.0,0,0.0,2020-02-01
14366,02/02/2020,RI,0,0.0,0,0.0,2020-02-02
14367,02/03/2020,RI,0,0.0,0,0.0,2020-02-03
14368,02/04/2020,RI,0,0.0,0,0.0,2020-02-04
14369,02/05/2020,RI,0,0.0,0,0.0,2020-02-05
14370,02/06/2020,RI,0,0.0,0,0.0,2020-02-06
14371,02/07/2020,RI,0,0.0,0,0.0,2020-02-07
14372,02/08/2020,RI,0,0.0,0,0.0,2020-02-08
14373,02/09/2020,RI,0,0.0,0,0.0,2020-02-09
14374,02/10/2020,RI,0,0.0,0,0.0,2020-02-10
14375,02/11/2020,RI,0,0.0,0,0.0,2020-02-11
14376,02/12/2020,RI,0,0.0,0,0.0,2020-02-12
14377,02/13/2020,RI,0,0.0,0,0.0,2020-02-13
14378,02/14/2020,RI,0,0.0,0,0.0,2020-02-14
14379,02/15/2020,RI,0,0.0,0,0.0,2020-02-15
14380,02/16/2020,RI,0,0.0,0,0.0,2020-02-16
14381,02/17/2020,RI,0,0.0,0,0.0,2020-02-17
14382,02/18/2020,RI,0,0.0,0,0.0,2020-02-18
14383,02/19/2020,RI,0,0.0,0,0.0,2020-02-19
14384,02/20/2020,RI,0,0.0,0,0.0,2020-02-20
14385,02/21/2020,RI,0,0.0,0,0.0,2020-02-21
14386,02/22/2020,RI,0,0.0,0,0.0,2020-02-22
14387,02/23/2020,RI,0,0.0,0,0.0,2020-02-23
14388,02/24/2020,RI,0,0.0,0,0.0,2020-02-24
14389,02/25/2020,RI,0,0.0,0,0.0,2020-02-25
14390,02/26/2020,RI,0,0.0,0,0.0,2020-02-26
14391,02/27/2020,RI,0,0.0,0,0.0,2020-02-27
14392,02/28/2020,RI,0,0.0,0,0.0,2020-02-28
14393,02/29/2020,RI,0,0.0,0,0.0,2020-02-29
14394,03/01/2020,RI,1,1.0,0,0.0,2020-03-01
14395,03/02/2020,RI,2,1.0,0,0.0,2020-03-02
14396,03/03/2020,RI,2,0.0,0,0.0,2020-03-03
14397,03/04/2020,RI,2,0.0,0,0.0,2020-03-04
14398,03/05/2020,RI,2,0.0,0,0.0,2020-03-05
14399,03/06/2020,RI,2,0.0,0,0.0,2020-03-06
14400,03/07/2020,RI,3,1.0,0,0.0,2020-03-07
14401,03/08/2020,RI,3,0.0,0,0.0,2020-03-08
14402,03/09/2020,RI,3,0.0,0,0.0,2020-03-09
14403,03/10/2020,RI,5,2.0,0,0.0,2020-03-10
14404,03/11/2020,RI,5,0.0,0,0.0,2020-03-11
14405,03/12/2020,RI,5,0.0,0,0.0,2020-03-12
14406,03/13/2020,RI,5,0.0,0,0.0,2020-03-13
14407,03/14/2020,RI,9,4.0,0,0.0,2020-03-14
14408,03/15/2020,RI,21,12.0,0,0.0,2020-03-15
14409,03/16/2020,RI,23,2.0,0,0.0,2020-03-16
14410,03/17/2020,RI,23,0.0,0,0.0,2020-03-17
14411,03/18/2020,RI,33,10.0,0,0.0,2020-03-18
14412,03/19/2020,RI,44,11.0,0,0.0,2020-03-19
14413,03/20/2020,RI,54,10.0,0,0.0,2020-03-20
14414,03/21/2020,RI,66,12.0,0,0.0,2020-03-21
14415,03/22/2020,RI,97,31.0,0,0.0,2020-03-22
14416,03/23/2020,RI,106,9.0,0,0.0,2020-03-23
14417,03/24/2020,RI,124,18.0,0,0.0,2020-03-24
14418,03/25/2020,RI,132,8.0,0,0.0,2020-03-25
14419,03/26/2020,RI,188,56.0,0,0.0,2020-03-26
14420,03/27/2020,RI,203,15.0,0,0.0,2020-03-27
14421,03/28/2020,RI,239,36.0,2,2.0,2020-03-28
14422,03/29/2020,RI,294,55.0,3,1.0,2020-03-29
14423,03/30/2020,RI,479,185.0,4,1.0,2020-03-30
14424,03/31/2020,RI,520,41.0,8,4.0,2020-03-31
14425,04/01/2020,RI,566,46.0,10,2.0,2020-04-01
14426,04/02/2020,RI,681,115.0,12,2.0,2020-04-02
14427,04/03/2020,RI,711,30.0,14,2.0,2020-04-03
14428,04/04/2020,RI,806,95.0,17,3.0,2020-04-04
14429,04/05/2020,RI,922,116.0,25,8.0,2020-04-05
14430,04/06/2020,RI,1170,248.0,27,2.0,2020-04-06
14431,04/07/2020,RI,1414,244.0,30,3.0,2020-04-07
14432,04/08/2020,RI,1450,36.0,35,5.0,2020-04-08
14433,04/09/2020,RI,1939,489.0,47,12.0,2020-04-09
14434,04/10/2020,RI,2015,76.0,49,2.0,2020-04-10
14435,04/11/2020,RI,2349,334.0,56,7.0,2020-04-11
14436,04/12/2020,RI,2665,316.0,63,7.0,2020-04-12
14437,04/13/2020,RI,2976,311.0,73,10.0,2020-04-13
14438,04/14/2020,RI,3369,393.0,80,7.0,2020-04-14
14439,04/15/2020,RI,3529,160.0,87,7.0,2020-04-15
14440,04/16/2020,RI,3969,440.0,114,27.0,2020-04-16
14441,04/17/2020,RI,4177,208.0,118,4.0,2020-04-17
14442,04/18/2020,RI,4491,314.0,137,19.0,2020-04-18
14443,04/19/2020,RI,4706,215.0,150,13.0,2020-04-19
14444,04/20/2020,RI,5090,384.0,155,5.0,2020-04-20
14445,04/21/2020,RI,5716,626.0,181,27.0,2020-04-21
14446,04/22/2020,RI,6012,296.0,186,4.0,2020-04-22
14447,04/23/2020,RI,6256,244.0,189,3.0,2020-04-23
14448,04/24/2020,RI,6699,443.0,202,13.0,2020-04-24
14449,04/25/2020,RI,7129,430.0,215,13.0,2020-04-25
14450,04/26/2020,RI,7439,310.0,226,11.0,2020-04-26
14451,04/27/2020,RI,7708,269.0,233,7.0,2020-04-27
14452,04/28/2020,RI,7926,218.0,239,6.0,2020-04-28
14453,04/29/2020,RI,8247,321.0,251,12.0,2020-04-29
14454,04/30/2020,RI,8621,374.0,266,15.0,2020-04-30
14455,05/01/2020,RI,8962,341.0,279,13.0,2020-05-01
14456,05/02/2020,RI,9289,327.0,296,17.0,2020-05-02
14457,05/03/2020,RI,9477,188.0,320,24.0,2020-05-03
14458,05/04/2020,RI,9652,175.0,341,21.0,2020-05-04
14459,05/05/2020,RI,9933,281.0,355,14.0,2020-05-05
14460,05/06/2020,RI,10205,272.0,370,15.0,2020-05-06
14461,05/07/2020,RI,10530,325.0,388,18.0,2020-05-07
14462,05/08/2020,RI,10779,249.0,399,11.0,2020-05-08
14463,05/09/2020,RI,10989,210.0,418,19.0,2020-05-09
14464,05/10/2020,RI,11274,285.0,422,4.0,2020-05-10
14465,05/11/2020,RI,11450,176.0,430,8.0,2020-05-11
14466,05/12/2020,RI,11614,164.0,444,14.0,2020-05-12
14467,05/13/2020,RI,11835,221.0,462,18.0,2020-05-13
14468,05/14/2020,RI,12016,181.0,468,6.0,2020-05-14
14469,05/15/2020,RI,12219,203.0,479,11.0,2020-05-15
14470,05/16/2020,RI,12434,215.0,489,10.0,2020-05-16
14471,05/17/2020,RI,12674,240.0,499,10.0,2020-05-17
14472,05/18/2020,RI,12795,121.0,506,7.0,2020-05-18
14473,05/19/2020,RI,12951,156.0,532,26.0,2020-05-19
14474,05/20/2020,RI,13356,405.0,538,6.0,2020-05-20
14475,05/21/2020,RI,13571,215.0,556,18.0,2020-05-21
14476,05/22/2020,RI,13736,165.0,579,23.0,2020-05-22
14477,05/23/2020,RI,13952,216.0,597,18.0,2020-05-23
14478,05/24/2020,RI,14065,113.0,608,11.0,2020-05-24
14479,05/25/2020,RI,14065,0.0,608,0.0,2020-05-25
14480,05/26/2020,RI,14210,145.0,634,26.0,2020-05-26
14481,05/27/2020,RI,14353,143.0,655,21.0,2020-05-27
14482,05/28/2020,RI,14494,141.0,677,22.0,2020-05-28
14483,05/29/2020,RI,14635,141.0,693,16.0,2020-05-29
14484,05/30/2020,RI,14819,184.0,711,18.0,2020-05-30
14485,05/31/2020,RI,14928,109.0,718,7.0,2020-05-31
14486,06/01/2020,RI,14991,63.0,720,2.0,2020-06-01
14487,06/02/2020,RI,15112,121.0,732,12.0,2020-06-02
14488,06/03/2020,RI,15219,107.0,742,10.0,2020-06-03
14489,06/04/2020,RI,15325,106.0,756,14.0,2020-06-04
14490,06/05/2020,RI,15441,116.0,772,16.0,2020-06-05
14491,06/06/2020,RI,15441,0.0,772,0.0,2020-06-06
14492,06/07/2020,RI,15441,0.0,772,0.0,2020-06-07
14493,06/08/2020,RI,15642,201.0,799,27.0,2020-06-08
14494,06/09/2020,RI,15691,49.0,808,9.0,2020-06-09
14495,06/10/2020,RI,15756,65.0,812,4.0,2020-06-10
14496,06/11/2020,RI,15862,106.0,823,11.0,2020-06-11
14497,06/12/2020,RI,15947,85.0,833,10.0,2020-06-12
14498,06/13/2020,RI,15947,0.0,833,0.0,2020-06-13
14499,06/14/2020,RI,15947,0.0,833,0.0,2020-06-14
14500,06/15/2020,RI,16093,146.0,851,18.0,2020-06-15
14501,06/16/2020,RI,16164,71.0,865,14.0,2020-06-16
14502,06/17/2020,RI,16213,49.0,876,11.0,2020-06-17
14503,06/18/2020,RI,16269,56.0,885,9.0,2020-06-18
14504,06/19/2020,RI,16337,68.0,894,9.0,2020-06-19
14505,06/20/2020,RI,16337,0.0,894,0.0,2020-06-20
14506,06/21/2020,RI,16337,0.0,894,0.0,2020-06-21
14507,06/22/2020,RI,16459,122.0,903,9.0,2020-06-22
14508,06/23/2020,RI,16533,74.0,906,3.0,2020-06-23
14509,06/24/2020,RI,16606,73.0,912,6.0,2020-06-24
14510,06/25/2020,RI,16640,34.0,920,8.0,2020-06-25
14511,06/26/2020,RI,16661,21.0,927,7.0,2020-06-26
14512,06/27/2020,RI,16661,0.0,927,0.0,2020-06-27
14513,06/28/2020,RI,16661,0.0,927,0.0,2020-06-28
14514,06/29/2020,RI,16764,103.0,946,19.0,2020-06-29
14515,06/30/2020,RI,16813,49.0,950,4.0,2020-06-30
14516,07/01/2020,RI,16853,40.0,956,6.0,2020-07-01
14517,07/02/2020,RI,16941,88.0,959,3.0,2020-07-02
14518,07/03/2020,RI,16991,50.0,960,1.0,2020-07-03
14519,07/04/2020,RI,16991,0.0,960,0.0,2020-07-04
14520,07/05/2020,RI,16991,0.0,960,0.0,2020-07-05
14521,07/06/2020,RI,16991,0.0,960,0.0,2020-07-06
14522,07/07/2020,RI,17154,163.0,969,9.0,2020-07-07
14523,07/08/2020,RI,17204,50.0,971,2.0,2020-07-08
14524,07/09/2020,RI,17243,39.0,974,3.0,2020-07-09
14525,07/10/2020,RI,17312,69.0,976,2.0,2020-07-10
14526,07/11/2020,RI,17312,0.0,976,0.0,2020-07-11
14527,07/12/2020,RI,17312,0.0,976,0.0,2020-07-12
14528,07/13/2020,RI,17487,175.0,984,8.0,2020-07-13
14529,07/14/2020,RI,17487,0.0,984,0.0,2020-07-14
14530,07/15/2020,RI,17640,153.0,987,3.0,2020-07-15
14531,07/16/2020,RI,17711,71.0,988,1.0,2020-07-16
14532,07/17/2020,RI,17793,82.0,990,2.0,2020-07-17
14533,07/18/2020,RI,17793,0.0,990,0.0,2020-07-18
14534,07/19/2020,RI,17793,0.0,990,0.0,2020-07-19
14535,07/20/2020,RI,17904,111.0,995,5.0,2020-07-20
14536,07/21/2020,RI,17986,82.0,996,1.0,2020-07-21
14537,07/22/2020,RI,18062,76.0,997,1.0,2020-07-22
14538,07/23/2020,RI,18148,86.0,1001,4.0,2020-07-23
14539,07/24/2020,RI,18224,76.0,1002,1.0,2020-07-24
14540,07/25/2020,RI,18224,0.0,1002,0.0,2020-07-25
14541,07/26/2020,RI,18224,0.0,1002,0.0,2020-07-26
14542,07/27/2020,RI,18515,291.0,1004,2.0,2020-07-27
14543,07/28/2020,RI,18725,210.0,1005,1.0,2020-07-28
14544,07/29/2020,RI,18800,75.0,1007,2.0,2020-07-29
14545,07/30/2020,RI,18950,150.0,1007,0.0,2020-07-30
14546,07/31/2020,RI,19022,72.0,1007,0.0,2020-07-31
14547,08/01/2020,RI,19022,0.0,1007,0.0,2020-08-01
14548,08/02/2020,RI,19022,0.0,1007,0.0,2020-08-02
14549,08/03/2020,RI,19246,224.0,1010,3.0,2020-08-03
14550,08/04/2020,RI,19390,144.0,1011,1.0,2020-08-04
14551,08/05/2020,RI,19481,91.0,1012,1.0,2020-08-05
14552,08/06/2020,RI,19611,130.0,1014,2.0,2020-08-06
14553,08/07/2020,RI,19738,127.0,1014,0.0,2020-08-07
14554,08/08/2020,RI,19738,0.0,1014,0.0,2020-08-08
14555,08/09/2020,RI,19738,0.0,1014,0.0,2020-08-09
14556,08/10/2020,RI,19934,196.0,1015,1.0,2020-08-10
14557,08/11/2020,RI,20053,119.0,1016,1.0,2020-08-11
14558,08/12/2020,RI,20129,76.0,1018,2.0,2020-08-12
14559,08/13/2020,RI,20240,111.0,1019,1.0,2020-08-13
14560,08/14/2020,RI,20355,115.0,1021,2.0,2020-08-14
14561,08/15/2020,RI,20355,0.0,1021,0.0,2020-08-15
14562,08/16/2020,RI,20335,-20.0,1021,0.0,2020-08-16
14563,08/17/2020,RI,20572,237.0,1023,2.0,2020-08-17
14564,08/18/2020,RI,20692,120.0,1024,1.0,2020-08-18
14565,08/19/2020,RI,20795,103.0,1027,3.0,2020-08-19
14566,08/20/2020,RI,20871,76.0,1028,1.0,2020-08-20
14567,08/21/2020,RI,21022,151.0,1030,2.0,2020-08-21
14568,08/22/2020,RI,21022,0.0,1030,0.0,2020-08-22
14569,08/23/2020,RI,21022,0.0,1030,0.0,2020-08-23
14570,08/24/2020,RI,21302,280.0,1035,5.0,2020-08-24
14571,08/25/2020,RI,21372,70.0,1039,4.0,2020-08-25
14572,08/26/2020,RI,21454,82.0,1041,2.0,2020-08-26
14573,08/27/2020,RI,21589,135.0,1044,3.0,2020-08-27
14574,08/28/2020,RI,21683,94.0,1046,2.0,2020-08-28
14575,08/29/2020,RI,21683,0.0,1046,0.0,2020-08-29
14576,08/30/2020,RI,21683,0.0,1046,0.0,2020-08-30
14577,08/31/2020,RI,21949,266.0,1048,2.0,2020-08-31
14578,09/01/2020,RI,22002,53.0,1050,2.0,2020-09-01
14579,09/02/2020,RI,22078,76.0,1051,1.0,2020-09-02
14580,09/03/2020,RI,22143,65.0,1055,4.0,2020-09-03
14581,09/04/2020,RI,22243,100.0,1055,0.0,2020-09-04
14582,09/05/2020,RI,22243,0.0,1055,0.0,2020-09-05
14583,09/06/2020,RI,22243,0.0,1055,0.0,2020-09-06
14584,09/07/2020,RI,22243,0.0,1055,0.0,2020-09-07
14585,09/08/2020,RI,22592,349.0,1059,4.0,2020-09-08
14586,09/09/2020,RI,22676,84.0,1062,3.0,2020-09-09
14587,09/10/2020,RI,22782,106.0,1067,5.0,2020-09-10
14588,09/11/2020,RI,22905,123.0,1071,4.0,2020-09-11
14589,09/12/2020,RI,22905,0.0,1071,0.0,2020-09-12
14590,09/13/2020,RI,22905,0.0,1071,0.0,2020-09-13
14591,09/14/2020,RI,23130,225.0,1075,4.0,2020-09-14
14592,09/15/2020,RI,23250,120.0,1078,3.0,2020-09-15
14593,09/16/2020,RI,23358,108.0,1081,3.0,2020-09-16
14594,09/17/2020,RI,23488,130.0,1085,4.0,2020-09-17
14595,09/18/2020,RI,23620,132.0,1088,3.0,2020-09-18
14596,09/19/2020,RI,23620,0.0,1088,0.0,2020-09-19
14597,09/20/2020,RI,23620,0.0,1088,0.0,2020-09-20
14598,09/21/2020,RI,23932,312.0,1097,9.0,2020-09-21
14599,09/22/2020,RI,24044,112.0,1099,2.0,2020-09-22
14600,09/23/2020,RI,24177,133.0,1102,3.0,2020-09-23
14601,09/24/2020,RI,24311,134.0,1106,4.0,2020-09-24
14602,09/25/2020,RI,24181,-130.0,1107,1.0,2020-09-25
14603,09/26/2020,RI,24181,0.0,1107,0.0,2020-09-26
14604,09/27/2020,RI,24181,0.0,1107,0.0,2020-09-27
14605,09/28/2020,RI,24424,243.0,1110,3.0,2020-09-28
14606,09/29/2020,RI,24556,132.0,1113,3.0,2020-09-29
14607,09/30/2020,RI,24748,192.0,1114,1.0,2020-09-30
